,Datetime,hr_elec_price,hour,day,day_of_week,month,year,is_weekend,season,is_holiday,price_lag_1h,price_lag_24h,rolling_mean_3h,rolling_std_3h,rolling_mean_24h,rolling_std_24h,price_change_1h,price_change_24h
1277,2022-02-23 05:00:00,169.55,5,23,2,2,2022,False,Winter,False,163.07,164.39,165.40333333333322,3.6005184811692454,175.75583333333336,19.924290378864914,6.480000000000018,5.160000000000025
1278,2022-02-23 06:00:00,201.58,6,23,2,2,2022,False,Winter,False,169.55,190.01,178.06666666666658,20.61929274570948,176.23791666666668,20.418030816594843,32.03,11.570000000000022
1279,2022-02-23 07:00:00,211.93,7,23,2,2,2022,False,Winter,False,201.58,200.86,194.35333333333324,22.094900618316913,176.69916666666668,21.111689924048154,10.349999999999994,11.069999999999993
1280,2022-02-23 08:00:00,216.82,8,23,2,2,2022,False,Winter,False,211.93,211.59,210.1099999999999,7.7813045178813445,176.91708333333335,21.510715929943427,4.889999999999986,5.22999999999999
1281,2022-02-23 09:00:00,214.72,9,23,2,2,2022,False,Winter,False,216.82,199.63,214.48999999999987,2.4531000794932827,177.54583333333335,22.405401894584553,-2.0999999999999943,15.090000000000003
1282,2022-02-23 10:00:00,205.51,10,23,2,2,2022,False,Winter,False,214.72,191.63,212.3499999999999,6.01595378971661,178.12416666666664,22.957096452646503,-9.210000000000008,13.879999999999995
1283,2022-02-23 11:00:00,193.5,11,23,2,2,2022,False,Winter,False,205.51,174.38,204.5766666666665,10.640744021605034,178.92083333333332,23.15243961540147,-12.009999999999991,19.120000000000005
1284,2022-02-23 12:00:00,183.9,12,23,2,2,2022,False,Winter,False,193.5,171.33,194.3033333333332,10.827374258484955,179.44458333333333,23.11540366887948,-9.599999999999994,12.569999999999993
1285,2022-02-23 13:00:00,177.89,13,23,2,2,2022,False,Winter,False,183.9,160.0,185.09666666666655,7.873501973917594,180.18999999999997,22.746612552390765,-6.010000000000019,17.889999999999986
1286,2022-02-23 14:00:00,167.38,14,23,2,2,2022,False,Winter,False,177.89,144.82,176.38999999999987,8.361524980524358,181.13,21.66167282471749,-10.509999999999991,22.560000000000002
1287,2022-02-23 15:00:00,161.92,15,23,2,2,2022,False,Winter,False,167.38,140.0,169.06333333333322,8.116984251139774,182.04333333333332,20.269459285092758,-5.460000000000008,21.919999999999987
1288,2022-02-23 16:00:00,162.8,16,23,2,2,2022,False,Winter,False,161.92,139.67,164.03333333333322,2.931507007196295,183.00708333333333,18.65252925597,0.8800000000000239,23.130000000000024
1289,2022-02-23 17:00:00,205.72,17,23,2,2,2022,False,Winter,False,162.8,159.64,176.81333333333325,25.03777412896895,184.92708333333334,18.51376678821189,42.91999999999999,46.08000000000001
1290,2022-02-23 18:00:00,230.0,18,23,2,2,2022,False,Winter,False,205.72,182.61,199.50666666666655,34.02813737678443,186.90166666666667,20.658815713069348,24.28,47.389999999999986
1291,2022-02-23 19:00:00,236.86,19,23,2,2,2022,False,Winter,False,230.0,211.57,224.19333333333324,16.36193550083135,187.95541666666668,22.531863810507517,6.860000000000014,25.29000000000002
1292,2022-02-23 20:00:00,212.24,20,23,2,2,2022,False,Winter,False,236.86,193.66,226.36666666666656,12.705783460037782,188.72958333333335,23.049631795447276,-24.620000000000005,18.580000000000013
1293,2022-02-23 21:00:00,178.94,21,23,2,2,2022,False,Winter,False,212.24,173.44,209.34666666666655,29.068197971895938,188.95875,22.917974019360248,-33.30000000000001,5.5
1294,2022-02-23 22:00:00,186.7,22,23,2,2,2022,False,Winter,False,178.94,181.77,192.62666666666655,17.42316083072471,189.1641666666667,22.872788449359927,7.759999999999991,4.929999999999978
1295,2022-02-23 23:00:00,181.55,23,23,2,2,2022,False,Winter,False,186.7,176.4,182.39666666666653,3.948674883207977,189.37875,22.771768240614204,-5.149999999999977,5.150000000000006
1296,2022-02-24 00:00:00,184.7,0,24,3,2,2022,False,Winter,False,181.55,178.55,184.31666666666658,2.5963114861822123,189.635,22.679028619637418,3.1499999999999773,6.149999999999977
1297,2022-02-24 01:00:00,162.27,1,24,3,2,2022,False,Winter,False,184.7,172.87,176.1733333333332,12.143213468158415,189.1933333333333,23.11867129224208,-22.42999999999998,-10.599999999999994
1298,2022-02-24 02:00:00,162.82,2,24,3,2,2022,False,Winter,False,162.27,167.5,169.9299999999999,12.794151007390717,188.99833333333333,23.32839055307928,0.549999999999983,-4.680000000000007
1299,2022-02-24 03:00:00,162.37,3,24,3,2,2022,False,Winter,False,162.82,163.59,162.48666666666657,0.2929732636848105,188.9475,23.387417882641266,-0.44999999999998863,-1.2199999999999989
1300,2022-02-24 04:00:00,150.08,4,24,3,2,2022,False,Winter,False,162.37,163.07,158.4233333333332,7.229040969120667,188.40625,24.15020655461007,-12.289999999999992,-12.98999999999998
1301,2022-02-24 05:00:00,164.94,5,24,3,2,2022,False,Winter,False,150.08,169.55,159.12999999999988,7.9421722469292515,188.21416666666664,24.324409089145988,14.859999999999985,-4.610000000000014
1302,2022-02-24 06:00:00,170.2,6,24,3,2,2022,False,Winter,False,164.94,201.58,161.7399999999999,10.43473047087939,186.90666666666667,24.41792243889267,5.259999999999991,-31.380000000000024
1303,2022-02-24 07:00:00,211.06,7,24,3,2,2022,False,Winter,False,170.2,211.93,182.06666666666652,25.24632514512313,186.87041666666664,24.379774489657624,40.860000000000014,-0.8700000000000045
1304,2022-02-24 08:00:00,234.49,8,24,3,2,2022,False,Winter,False,211.06,216.82,205.2499999999999,32.53641191035043,187.60666666666665,25.561712140154597,23.430000000000007,17.670000000000016
1305,2022-02-24 09:00:00,220.09,9,24,3,2,2022,False,Winter,False,234.49,214.72,221.87999999999988,11.817118938219586,187.83041666666665,25.831442330272893,-14.400000000000006,5.3700000000000045
1306,2022-02-24 10:00:00,213.91,10,24,3,2,2022,False,Winter,False,220.09,205.51,222.8299999999999,10.560056818030382,188.18041666666667,26.13651077460246,-6.180000000000007,8.400000000000006
1307,2022-02-24 11:00:00,190.69,11,24,3,2,2022,False,Winter,False,213.91,193.5,208.2299999999999,15.50118705131963,188.06333333333336,26.117931981961906,-23.22,-2.8100000000000023
